Time,Source,Source Port,Destination,Destination Port,Protocol,Length,repeats,Event,Seq,Ack,Win,Len,MSS
0.0,CAMERA_IP,,GATEWAY_IP,,DNS,88,23186,DNS Query,,,,,
44.81,COMPUTER_IP,,CAMERA_IP,,ICMP,116,4,ICMP Redirect,,,,,
55.66,GATEWAY_IP,,CAMERA_IP,,DNS,552,2,DNS Response,,,,,
0.06,COMPUTER_IP,,GATEWAY_IP,,ICMP,580,1,ICMP Redirect,,,,,
0.26,GATEWAY_IP,,CAMERA_IP,,DNS,152,78,DNS Response,,,,,
0.38,GATEWAY_IP,,CAMERA_IP,,DNS,152,78,DNS Response,,,,,
0.36,GATEWAY_IP,,CAMERA_IP,,DNS,152,78,DNS Response,,,,,
0.36,GATEWAY_IP,,CAMERA_IP,,DNS,152,76,DNS Response,,,,,
12.34,CAMERA_IP,,GATEWAY_IP,,DNS,88,4,DNS Query,,,,,
29.02,COMPUTER_IP,,GATEWAY_IP,,ICMP,180,8,ICMP Redirect,,,,,
66.15,CAMERA_IP,,DOMAIN_IP,,TCP,62,1,TCP SYN,0,,33580,0,1460
0.05,CAMERA_IP,,DOMAIN_IP,,TCP,62,3,TCP SYN,0,,33580,0,1460
28.72,CAMERA_IP,,DOMAIN_IP,,TCP,62,8,TCP SYN,0,,33580,0,1460
4.34,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP SYN ACK,0,1,26883,0,1460
0.07,COMPUTER_IP,,DOMAIN_IP,,ICMP,86,1,ICMP Redirect,,,,,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,58,1,TCP SYN ACK,0,1,26883,0,1460
10.66,CAMERA_IP,,DOMAIN_IP,,TCP,60,3,TCP CAM ACK,1,1,33580,0,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,54,1,TCP CAM Duplicate ACK,1,1,33580,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TLSv1.2,140,1,TLS Client Hello,,,,,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,140,5,TCP CAM PSH ACK,1,1,33580,86,
22.73,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP SYN ACK,0,1,26883,0,1460
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,58,1,TCP SYN ACK,0,1,26883,0,1460
6.05,CAMERA_IP,,DOMAIN_IP,,TCP,54,2,TCP CAM ACK,1,1,33580,0,
1.04,CAMERA_IP,,DOMAIN_IP,,TCP,60,13,TCP CAM Duplicate ACK,87,1,33580,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,54,13,TCP CAM Duplicate ACK,87,1,33580,0,
36.37,DOMAIN_IP,,CAMERA_IP,,TLSv1.2,133,1,TLS Server Hello,,,,,
0.07,COMPUTER_IP,,DOMAIN_IP,,ICMP,161,1,ICMP Redirect,,,,,
0.02,DOMAIN_IP,,CAMERA_IP,,TLSv1.2,133,1,TLS Retransmit,,,,,
0.07,DOMAIN_IP,,CAMERA_IP,,TLSv1.2,1106,1,TLS Certificate,,,,,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,1106,1,TCP DOM PSH ACK,80,87,26883,1052,
3.43,DOMAIN_IP,,CAMERA_IP,,TLSv1.2,392,1,TLS Server Key Exchange,,,,,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,392,1,TCP DOM PSH ACK,1132,87,26883,338,
0.09,DOMAIN_IP,,CAMERA_IP,,TLSv1.2,63,1,TLS Server Hello Done,,,,,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,63,1,TCP DOM PSH ACK,1470,87,26883,9,
4.93,CAMERA_IP,,DOMAIN_IP,,TCP,60,1,TCP CAM ACK,87,1132,32120,0,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,54,2,TCP CAM Duplicate ACK,87,1132,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,1,TCP CAM Duplicate ACK,87,1132,32120,0,
0.13,CAMERA_IP,,DOMAIN_IP,,TCP,60,1,TCP CAM ACK,87,1479,30660,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,54,2,TCP CAM Duplicate ACK,87,1479,30660,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,1,TCP CAM Duplicate ACK,87,1479,30660,0,
10.57,CAMERA_IP,,DOMAIN_IP,,TCP,60,1,TCP CAM ACK,87,1,33580,0,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,54,14,TCP CAM Duplicate ACK,87,1,33580,0,
-0.03,CAMERA_IP,,DOMAIN_IP,,TCP,60,13,TCP CAM Duplicate ACK,87,1,33580,0,
1117.73,CAMERA_IP,,DOMAIN_IP,,TLSv1.2,129,1,TLS Client Key Exchange,,,,,
0.13,COMPUTER_IP,,CAMERA_IP,,ICMP,157,1,ICMP Redirect,,,,,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,129,1,TCP CAM PSH ACK,87,1479,33580,75,
0.02,CAMERA_IP,,DOMAIN_IP,,TLSv1.2,60,1,TLS Change Cipher Spec,,,,,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,1,TCP CAM PSH ACK,162,1479,33580,6,
-0.01,CAMERA_IP,,DOMAIN_IP,,TLSv1.2,139,1,TLS Encrypted Handshake Message,,,,,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,139,113,TCP CAM PSH ACK,168,1479,33580,85,
0.13,CAMERA_IP,,DOMAIN_IP,,TCP,129,124,TCP Out-Of-Order,87,1479,33580,75,
0.18,CAMERA_IP,,DOMAIN_IP,,TCP,60,124,TCP Out-Of-Order,162,1479,33580,6,
10.12,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1479,162,26883,0,
0.08,COMPUTER_IP,,DOMAIN_IP,,ICMP,82,15,ICMP Redirect,,,,,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,1,TCP DOM Duplicate ACK,1479,162,26883,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1479,168,26883,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,1,TCP DOM Duplicate ACK,1479,168,26883,0,
0.08,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1479,253,26883,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,54,1,TCP DOM Duplicate ACK,1479,253,26883,0,
0.04,DOMAIN_IP,,CAMERA_IP,,TLSv1.2,60,1,TLS Change Cipher Spec,,,,,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM PSH ACK,1479,253,26883,6,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM Duplicate ACK,1485,253,26883,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,1,TCP DOM Duplicate ACK,1485,253,26883,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TLSv1.2,139,1,TLS Encrypted Handshake Message,,,,,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,139,1,TCP DOM PSH ACK,1485,253,26883,85,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,259,TCP DOM Duplicate ACK,1570,253,26883,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,259,TCP DOM Duplicate ACK,1570,253,26883,0,
0.79,CAMERA_IP,,DOMAIN_IP,,TCP,139,1416,TCP PSH Retransmission,168,1479,33580,85,
0.3,CAMERA_IP,,DOMAIN_IP,,TCP,129,6432,TCP PSH Retransmission,87,1479,33580,75,
4.26,CAMERA_IP,,DOMAIN_IP,,TCP,60,8632,TCP PSH Retransmission,162,1479,33580,6,
26.55,CAMERA_IP,,DOMAIN_IP,,TCP,60,7,TCP CAM ACK,253,1570,32120,0,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,54,1,TCP CAM Duplicate ACK,253,1570,32120,0,
0.03,CAMERA_IP,,DOMAIN_IP,,TLSv1.2,331,1,TLS Application Data,,,,,
0.01,CAMERA_IP,,DOMAIN_IP,,TLSv1.2,331,15,TLS Retransmit,,,,,
-0.01,CAMERA_IP,,DOMAIN_IP,,TLSv1.2,123,1,TLS Application Data,,,,,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,123,5,TCP CAM PSH ACK,530,1570,33580,69,
-0.03,CAMERA_IP,,DOMAIN_IP,,TCP,60,6,TCP CAM Duplicate ACK,599,1570,33580,0,
0.05,CAMERA_IP,,DOMAIN_IP,,TCP,54,6,TCP CAM Duplicate ACK,599,1570,33580,0,
25.87,CAMERA_IP,,DOMAIN_IP,,TCP,54,6,TCP CAM ACK,253,1570,32120,0,
0.21,CAMERA_IP,,DOMAIN_IP,,TCP,60,12,TCP CAM Duplicate ACK,599,1570,33580,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,54,12,TCP CAM Duplicate ACK,599,1570,33580,0,
34.1,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1570,530,27872,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,54,1,TCP DOM Duplicate ACK,1570,530,27872,0,
0.04,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1570,599,27872,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,606,TCP DOM Duplicate ACK,1570,599,27872,0,
2.79,DOMAIN_IP,,CAMERA_IP,,TCP,60,605,TCP DOM Duplicate ACK,1570,599,27872,0,
19.77,CAMERA_IP,,DOMAIN_IP,,TCP,331,4,TCP PSH Retransmission,253,1570,33580,277,
197.11,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP Uncaptured,1671,599,27872,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,87,TCP DOM Duplicate ACK,1671,599,27872,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,86,TCP DOM Duplicate ACK,1671,599,27872,0,
28.09,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP Uncaptured,1804,599,27872,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,1011,TCP DOM Duplicate ACK,1804,599,27872,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,1010,TCP DOM Duplicate ACK,1804,599,27872,0,
240.92,CAMERA_IP,,DOMAIN_IP,,TCP,60,28219,TCP CAM ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,54,4,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,3,TCP CAM Duplicate ACK,599,1570,32120,0,
3.69,CAMERA_IP,,DOMAIN_IP,,TCP,54,7,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,6,TCP CAM Duplicate ACK,599,1570,32120,0,
2.55,CAMERA_IP,,DOMAIN_IP,,TCP,54,3,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,2,TCP CAM Duplicate ACK,599,1570,32120,0,
3.45,CAMERA_IP,,DOMAIN_IP,,TCP,54,8,TCP CAM Duplicate ACK,599,1570,32120,0,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,60,7,TCP CAM Duplicate ACK,599,1570,32120,0,
3.75,CAMERA_IP,,DOMAIN_IP,,TCP,54,7,TCP CAM Duplicate ACK,599,1570,32120,0,
-0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,6,TCP CAM Duplicate ACK,599,1570,32120,0,
2.26,CAMERA_IP,,DOMAIN_IP,,TCP,54,2,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,1,TCP CAM Duplicate ACK,599,1570,32120,0,
3.36,CAMERA_IP,,DOMAIN_IP,,TCP,54,4,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,3,TCP CAM Duplicate ACK,599,1570,32120,0,
3.23,CAMERA_IP,,DOMAIN_IP,,TCP,54,1,TCP CAM Duplicate ACK,599,1570,32120,0,
3.32,CAMERA_IP,,DOMAIN_IP,,TCP,54,9,TCP CAM Duplicate ACK,599,1570,32120,0,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,60,8,TCP CAM Duplicate ACK,599,1570,32120,0,
2.88,CAMERA_IP,,DOMAIN_IP,,TCP,54,19,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,18,TCP CAM Duplicate ACK,599,1570,32120,0,
4.32,CAMERA_IP,,DOMAIN_IP,,TCP,54,11,TCP CAM Duplicate ACK,599,1570,32120,0,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,60,10,TCP CAM Duplicate ACK,599,1570,32120,0,
2.91,CAMERA_IP,,DOMAIN_IP,,TCP,54,25,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,24,TCP CAM Duplicate ACK,599,1570,32120,0,
3.87,CAMERA_IP,,DOMAIN_IP,,TCP,54,22,TCP CAM Duplicate ACK,599,1570,32120,0,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,60,21,TCP CAM Duplicate ACK,599,1570,32120,0,
4.62,CAMERA_IP,,DOMAIN_IP,,TCP,54,4,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,3,TCP CAM Duplicate ACK,599,1570,32120,0,
2.11,CAMERA_IP,,DOMAIN_IP,,TCP,54,13,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,12,TCP CAM Duplicate ACK,599,1570,32120,0,
4.86,CAMERA_IP,,DOMAIN_IP,,TCP,54,12,TCP CAM Duplicate ACK,599,1570,32120,0,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,60,11,TCP CAM Duplicate ACK,599,1570,32120,0,
2.33,CAMERA_IP,,DOMAIN_IP,,TCP,54,18,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,17,TCP CAM Duplicate ACK,599,1570,32120,0,
1.6,CAMERA_IP,,DOMAIN_IP,,TCP,54,8,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,7,TCP CAM Duplicate ACK,599,1570,32120,0,
5.21,CAMERA_IP,,DOMAIN_IP,,TCP,54,11,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,10,TCP CAM Duplicate ACK,599,1570,32120,0,
1.04,CAMERA_IP,,DOMAIN_IP,,TCP,54,109,TCP CAM Duplicate ACK,599,1570,32120,0,
-0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,108,TCP CAM Duplicate ACK,599,1570,32120,0,
8.3,CAMERA_IP,,DOMAIN_IP,,TCP,54,48,TCP CAM Duplicate ACK,599,1570,32120,0,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,60,47,TCP CAM Duplicate ACK,599,1570,32120,0,
4.25,CAMERA_IP,,DOMAIN_IP,,TCP,54,15,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,14,TCP CAM Duplicate ACK,599,1570,32120,0,
3.83,CAMERA_IP,,DOMAIN_IP,,TCP,54,4,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,3,TCP CAM Duplicate ACK,599,1570,32120,0,
1.97,CAMERA_IP,,DOMAIN_IP,,TCP,54,31,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,30,TCP CAM Duplicate ACK,599,1570,32120,0,
3.78,CAMERA_IP,,DOMAIN_IP,,TCP,54,23,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,22,TCP CAM Duplicate ACK,599,1570,32120,0,
6.11,CAMERA_IP,,DOMAIN_IP,,TCP,54,22,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,21,TCP CAM Duplicate ACK,599,1570,32120,0,
1.27,CAMERA_IP,,DOMAIN_IP,,TCP,54,239,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,238,TCP CAM Duplicate ACK,599,1570,32120,0,
20.56,CAMERA_IP,,DOMAIN_IP,,TCP,54,17,TCP CAM Duplicate ACK,599,1570,32120,0,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,60,16,TCP CAM Duplicate ACK,599,1570,32120,0,
3.97,CAMERA_IP,,DOMAIN_IP,,TCP,54,73,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,72,TCP CAM Duplicate ACK,599,1570,32120,0,
7.61,CAMERA_IP,,DOMAIN_IP,,TCP,54,349,TCP CAM Duplicate ACK,599,1570,32120,0,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,60,348,TCP CAM Duplicate ACK,599,1570,32120,0,
23.23,CAMERA_IP,,DOMAIN_IP,,TCP,54,102,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,101,TCP CAM Duplicate ACK,599,1570,32120,0,
8.65,CAMERA_IP,,DOMAIN_IP,,TCP,54,399,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,398,TCP CAM Duplicate ACK,599,1570,32120,0,
24.88,CAMERA_IP,,DOMAIN_IP,,TCP,54,4,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,3,TCP CAM Duplicate ACK,599,1570,32120,0,
3.39,CAMERA_IP,,DOMAIN_IP,,TCP,54,485,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,484,TCP CAM Duplicate ACK,599,1570,32120,0,
28.85,CAMERA_IP,,DOMAIN_IP,,TCP,54,9,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,8,TCP CAM Duplicate ACK,599,1570,32120,0,
3.86,CAMERA_IP,,DOMAIN_IP,,TCP,54,476,TCP CAM Duplicate ACK,599,1570,32120,0,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,60,475,TCP CAM Duplicate ACK,599,1570,32120,0,
30.52,CAMERA_IP,,DOMAIN_IP,,TCP,54,501,TCP CAM Duplicate ACK,599,1570,32120,0,
0.53,CAMERA_IP,,DOMAIN_IP,,TCP,60,500,TCP CAM Duplicate ACK,599,1570,32120,0,
31.75,CAMERA_IP,,DOMAIN_IP,,TCP,54,21309,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,21308,TCP CAM Duplicate ACK,599,1570,32120,0,
296.44,DOMAIN_IP,,CAMERA_IP,,TLSv1.2,288,2,TLS Retransmit,,,,,
0.06,COMPUTER_IP,,DOMAIN_IP,,ICMP,316,3,ICMP Redirect,,,,,
114.54,COMPUTER_IP,,CAMERA_IP,,ICMP,82,2,ICMP Redirect,,,,,
835.24,CAMERA_IP,,DOMAIN_IP,,TCP,60,3,TCP CAM ACK,599,1804,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,54,1,TCP CAM Duplicate ACK,599,1804,32120,0,
1.33,CAMERA_IP,,DOMAIN_IP,,TCP,54,518,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,517,TCP CAM Duplicate ACK,599,1570,32120,0,
28.09,CAMERA_IP,,DOMAIN_IP,,TCP,54,2,TCP CAM Duplicate ACK,599,1804,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,1,TCP CAM Duplicate ACK,599,1804,32120,0,
0.08,CAMERA_IP,,DOMAIN_IP,,TCP,54,388,TCP CAM Duplicate ACK,599,1570,32120,0,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,60,513,TCP CAM Duplicate ACK,599,1570,32120,0,
30.27,CAMERA_IP,,DOMAIN_IP,,TCP,60,3,TCP CAM Duplicate ACK,599,1804,32120,0,
0.0,CAMERA_IP,,DOMAIN_IP,,TCP,60,32,TCP CAM Duplicate ACK,599,1570,32120,0,
0.32,CAMERA_IP,,DOMAIN_IP,,TCP,54,126,TCP CAM Duplicate ACK,599,1570,32120,0,
0.98,CAMERA_IP,,DOMAIN_IP,,TCP,54,1,TCP CAM ACK,599,1804,32120,0,
0.0,CAMERA_IP,,DOMAIN_IP,,TCP,54,3,TCP CAM Duplicate ACK,599,1804,32120,0,
0.01,CAMERA_IP,,DOMAIN_IP,,TCP,54,28105,TCP CAM ACK,599,1570,32120,0,
0.0,CAMERA_IP,,DOMAIN_IP,,TCP,54,2353,TCP CAM Duplicate ACK,599,1570,32120,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,60,2321,TCP CAM Duplicate ACK,599,1570,32120,0,
135.44,CAMERA_IP,,DOMAIN_IP,,TLSv1.2,1467,253,TLS Application Data,,,,,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,23,TCP CAM PSH ACK,599,1804,33580,1413,
0.07,CAMERA_IP,,DOMAIN_IP,,TCP,1467,23,TCP CAM PSH ACK,2012,1804,33580,1413,
0.15,CAMERA_IP,,DOMAIN_IP,,TCP,1467,7,TCP CAM PSH ACK,3425,1804,33580,1413,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11,TCP CAM PSH ACK,4838,1804,33580,1413,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,1467,261,TCP CAM PSH ACK,6251,1804,33580,1413,
4.83,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,7664,1804,33580,1413,
0.11,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,9077,1804,33580,1413,
4.44,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,10490,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,11903,1804,33580,1413,
3.57,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,13316,1804,33580,1413,
0.04,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,14729,1804,33580,1413,
3.65,CAMERA_IP,,DOMAIN_IP,,TCP,1467,9,TCP CAM PSH ACK,16142,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,89,TCP CAM PSH ACK,17555,1804,33580,1413,
3.58,CAMERA_IP,,DOMAIN_IP,,TCP,1467,17,TCP CAM PSH ACK,18968,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,13,TCP CAM PSH ACK,20381,1804,33580,1413,
7.12,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,21794,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,23207,1804,33580,1413,
3.48,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,24620,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,26033,1804,33580,1413,
3.45,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP Out-Of-Order,7664,1804,33580,1413,
0.51,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP Out-Of-Order,9077,1804,33580,1413,
1.02,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP Out-Of-Order,10490,1804,33580,1413,
0.14,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP Out-Of-Order,11903,1804,33580,1413,
